conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1960503174424617201,Wed Aug 27 00:42:35 +0000 2025,0,Komisi V DPR RI : Pembebasan Lahan Tol Harbour Road II Harus Humanis - TVR 120 https://t.co/6AhJhBdTA1,1960503174424617201,,,in,,0,0,0,https://x.com/undefined/status/1960503174424617201,1389817105722187778,
1960317975023726972,Wed Aug 27 00:42:08 +0000 2025,0,@qrivasi @DPR_RI perampasan aset buat koruptor aja gak di sah kan egois. gak menyuarakan kepentingan untuk masyarakat tapi untuk perut kalian sendiri.,1960503057969537205,,qrivasi,in,,0,0,0,https://x.com/undefined/status/1960503057969537205,245904264,
1960503056313033045,Wed Aug 27 00:42:07 +0000 2025,0,Pimpinan DPR RI : DPR Dan Pemerintah Koordinasi Cari Solusi Pulau Enggano - TVR 120 https://t.co/ygUIYf5njo,1960503056313033045,,,in,,0,0,0,https://x.com/undefined/status/1960503056313033045,1389817105722187778,
1960502919863918642,Wed Aug 27 00:41:35 +0000 2025,1,Gratis saldo Rp.10.000 bonus pas download apk Shopeepay ada promo serba seribu Upgrade ke Shopeepay Plus log in pake akun Shopee &amp; masukin kode referral : FF6JWV5WP diskon affiliate info freelance job receh zonauang arhan bangka belitung gedung dpr ri https://t.co/jrJWpyIRFp https://t.co/vJ4ulEzgJR,1960502919863918642,https://pbs.twimg.com/media/GzUbAqyaYAAshK_.jpg,,in,,0,0,0,https://x.com/undefined/status/1960502919863918642,1884735513976004608,
1960502797344104847,Wed Aug 27 00:41:05 +0000 2025,1,Serba seribu berlangsung dapatkan bonus Rp. 10.000 saldo pas download apk Shopeepay Upgrade ke shopeepay plus log in dengan shopee &amp; masukin kode referral FF6JWV5WP diskon affiliate info freelance job receh zonauang arhan bangka belitung gedung dpr ri https://t.co/jrJWpyIRFp https://t.co/TTsVN9Sbdg,1960502797344104847,https://pbs.twimg.com/media/GzUa5hca4AE3hiF.jpg,,in,,1,0,0,https://x.com/undefined/status/1960502797344104847,1884735513976004608,
1960309588231934225,Wed Aug 27 00:40:58 +0000 2025,0,@Opposisi6890 I don't give a fuck emang pemerintahan pantas di demo kok mo itu bayaran atau bukan para pejabat emang bangsat semua tu di senayan ga di DPR ga di jajaran Presiden bedebah semua,1960502765035380901,,Opposisi6890,in,,0,0,0,https://x.com/undefined/status/1960502765035380901,521987425,
1960502652019859791,Wed Aug 27 00:40:31 +0000 2025,0,Jadi kalo @DPR_RI #BubarkanDPRSontoloyo dibubarkan rakyat yg untung ganti semuanya dgn yg baru dan mau bekerja utk rakyat sesuikan gajinya jgn juga jd bumerang utk kemudian hari https://t.co/HYudMybB3x,1960502652019859791,https://pbs.twimg.com/ext_tw_video_thumb/1960502605005905927/pu/img/rHPOWNtSKbnMn8gr.jpg,,in,,0,0,0,https://x.com/undefined/status/1960502652019859791,1629050677795368960,
1960502651180998707,Wed Aug 27 00:40:31 +0000 2025,0,WTS WTB NEED APK PREMIUM TRUSTED GARANSI NETFLIX DISNEY+ CANVA VIU WETV IQIYI BSTATION PRIME VIDEO APPLE MUSIC VIDIO YOUKU CHATGPT SCRIBD GRAMMARLY LOKLOK CAPCUT YOUTUBE SCRIBD SEWA ZOOM ORDER KLIK https://t.co/THqdn1BNEU #zonauang 121 Senin Liverpool Arhan ISAC Gedung DPR RI https://t.co/cXd45au24t,1960502651180998707,https://pbs.twimg.com/media/GzUaxVcaAAAcL_D.jpg,,en,,0,0,0,https://x.com/undefined/status/1960502651180998707,812673860,
1960277262177349938,Wed Aug 27 00:40:20 +0000 2025,0,@davinnhayes Jangan terkecoh sama ternak mulyono yg pingin ambil kesempatan si Samsul bukan ngadepin pendemo di DPR saat ini tp demo Kelangkaan BBM di Bengkulu dan itu udah lama.. cuma sama ternak mulyono video nya di keluarkan utk ambil kesempatan seakan Samsul berani hadapi pendemo.,1960502608373715249,,davinnhayes,in,,0,0,0,https://x.com/undefined/status/1960502608373715249,1865440604005806080,
1960254215231877608,Wed Aug 27 00:40:10 +0000 2025,0,@susipudjiastuti Katanya suara wakil rakyat @DPR_RI tapi saat rakyat mau menyuarakan suaranya malah mau kabur.,1960502566523166767,,susipudjiastuti,in,,0,0,0,https://x.com/undefined/status/1960502566523166767,997945964378796032,
1960309588231934225,Wed Aug 27 00:40:10 +0000 2025,0,@Opposisi6890 Mobilisasi yang merakayat berarti beneran dpr tuli @DPR_RI,1960502564811849892,,Opposisi6890,in,,0,0,0,https://x.com/undefined/status/1960502564811849892,1887192108228091905,
1960502527721615499,Wed Aug 27 00:40:01 +0000 2025,0,Shopeefood TOMORO COFFEE Diskon Jadi 16K an aja DAPET 2 ‼️ Klaim voucher dari sini https://t.co/pMuw9dXpwO https://t.co/pMuw9dXpwO t. gofood grabfood kode promo go grab shopee food sfood Arhan Azizah Salsha gedung DPR ri Rabu https://t.co/DF0eNPPqke,1960502527721615499,https://pbs.twimg.com/media/GzUaqJ9a4AAVcN4.jpg,,in,,0,0,0,https://x.com/undefined/status/1960502527721615499,2935865906,
1960502522373976485,Wed Aug 27 00:40:00 +0000 2025,0,‼️ Diskon 100% max 30rb minbel 0 (resto tertentu) Gratong s/d 30rb minbel 50rb Klaim disini https://t.co/8AzfOEdcfe https://t.co/8AzfOEdcfe t. gofood grabfood kode promo go grab shopee food sfood voucher voc gacoan arhan Azizah Salsha gedung DPR ri taylor swift https://t.co/rUtwbEb7th,1960502522373976485,https://pbs.twimg.com/media/GzTD6C2a4AEE_jU.jpg,,in,,0,0,0,https://x.com/undefined/status/1960502522373976485,4504704138,
1950058980828397992,Wed Aug 27 00:39:58 +0000 2025,1,@dangeramdani @X @xai @SuperGrok @DPR_RI @dprdjawabarat @DinasKominfoKRW @StandUp_KRW @BeRadioKRW Terima kasih atas saran-saran mendalam Anda tentang pembangunan Indonesia dari ekonomi hingga lingkungan. Saya catat aspirasi seperti reforestasi mangrove dan aturan bendera NKRI. Berdasarkan data terkini pemerintah telah keluarkan PP 27/2025 untuk lindungi ekosistem mangrove ,1960502513389724158,,dangeramdani,in,,0,0,0,https://x.com/undefined/status/1960502513389724158,1720665183188922368,
1960502481445888008,Wed Aug 27 00:39:50 +0000 2025,0,Sebagai umat Kristen Saya persembahkan video ini untuk umat Kristen lainnya di Indonesia yang VERY STUPID karena sudah menjadi pendukung Zionist Israel. Arhan Gedung DPR RI Persatuan Bangsa https://t.co/syDwaIhWFi,1960502481445888008,https://pbs.twimg.com/ext_tw_video_thumb/1960502422708871172/pu/img/EAkVykrT5F2fW1NF.jpg,,in,,0,0,0,https://x.com/undefined/status/1960502481445888008,1625629459390029826,
1960502383852839075,Wed Aug 27 00:39:27 +0000 2025,0,Wakil rakyat ? Rakyat yang mana Arhan / Taylor / Gedung DPR RI ディズニーランドが超激混みです！！！ あれ？今日木曜日じゃなかったっけ？、、 今シーズン行かれる方は注意して下さい！ #TDR_now #TDL #TDL_now,1960502383852839075,,,ja,,0,0,0,https://x.com/undefined/status/1960502383852839075,1938613841564418048,
1960502344027922833,Wed Aug 27 00:39:17 +0000 2025,0,Anggota DPR RI Sentil Erick Thohir Sampai Kapan Ajukan Pemain Naturalisasi https://t.co/33LMv63uMU #DPR #naturalisasi #pssi #erickthohir #,1960502344027922833,,,in,,0,0,0,https://x.com/undefined/status/1960502344027922833,1505001198164021248,
1960486757570633886,Wed Aug 27 00:38:59 +0000 2025,0,@HumorJonTampan @DPR_RI KETUM MOGE se-INDONESIA,1960502267628675162,,HumorJonTampan,in,,0,0,0,https://x.com/undefined/status/1960502267628675162,728949641421553665,
1960502220291760260,Wed Aug 27 00:38:48 +0000 2025,0,Demo DPR 25 Agustus Ricuh Ini Isi Tuntutan Massa Aksi https://t.co/PGCPvKPttu,1960502220291760260,,,in,,0,0,0,https://x.com/undefined/status/1960502220291760260,817669043792420864,
1950058980828397992,Wed Aug 27 00:38:47 +0000 2025,1,@grok @X SS 20 @xai @grok @SuperGrok Do your magic Tolong sampaikan semua aspirasi/ pendapat /masukan saya terkait Pembangunan di Indonesia. Semoga para pejabat yang terhormat dapat mewujudkannya untuk kesejahteraan @DPR_RI @dprdjawabarat @DinasKominfoKRW @StandUp_KRW @BeRadioKRW https://t.co/yyV4No3iaI,1960502217271877878,https://pbs.twimg.com/media/GzUaX3_aoAAaI78.jpg,dangeramdani,in,,0,1,0,https://x.com/undefined/status/1960502217271877878,1571354292229148676,
1960500343445278925,Wed Aug 27 00:38:45 +0000 2025,0,@Mawar___Merah @DPR_RI @bang_dasco @99propaganda @are_inismyname @arum_melasari @askencana @gustavssondhela @Kimberley_PS08 @Ndons_Back @florieliciouss @romoatheist @tonybulumanu Nah,1960502207809470486,,Mawar___Merah,und,,0,0,0,https://x.com/undefined/status/1960502207809470486,1189039138835554304,
1960500343445278925,Wed Aug 27 00:38:36 +0000 2025,0,@Kaum__Jelata @DPR_RI @bang_dasco @99propaganda @are_inismyname @arum_melasari @askencana @gustavssondhela @Kimberley_PS08 @Ndons_Back @florieliciouss @romoatheist @tonybulumanu @puanmaharani_ri Deal,1960502170241130642,,Kaum__Jelata,en,,0,0,0,https://x.com/undefined/status/1960502170241130642,1189039138835554304,
1960501244965085288,Wed Aug 27 00:38:28 +0000 2025,0,@kompascom Kerja sambil korupsi atau korupsi sambil kerja wook ... ?!! @prabowo @DPR_RI https://t.co/kCJw0qP6wV,1960502135571005466,https://pbs.twimg.com/media/GzUaTESa4AEeRpr.jpg,kompascom,in,,0,0,0,https://x.com/undefined/status/1960502135571005466,1668332995877675010,
1960399477229150576,Wed Aug 27 00:38:19 +0000 2025,2,@GoodRecom colek @puanmaharani_ri @mprgoid @DPR_RI sekuat apapun kalian mengejar dunia sekenyang apapun kalian memenuhi ambisi dunia kalian.. ujungnya adlh kematian banyaklah bekal kebaikan utk manusia indonesia krn doa mreka yg terdholimi tanpa hijab dgn Tuhan nya,1960502101102256149,,GoodRecom,in,,0,0,1,https://x.com/undefined/status/1960502101102256149,1118334355,
1960502020139618619,Wed Aug 27 00:38:00 +0000 2025,0,Setelah didemo tunjangan DPR RI dihapus. Percaya? Rabu ini viral meme sarkasme ttg pesawat jatuh tewaskan seluruh anggota dewan. Ihiks... https://t.co/bH4PgQKMAe,1960502020139618619,,,in,,0,0,0,https://x.com/undefined/status/1960502020139618619,1351879465928822784,
1960485999202721831,Wed Aug 27 00:37:55 +0000 2025,0,@ike_hw71 @prabowo @DPR_RI @Malangraya_info Nah hal hal begini yang harus anda blowup..ini bermanfaat,1960501998979309988,,ike_hw71,in,,0,0,0,https://x.com/undefined/status/1960501998979309988,1817240237225254912,
1960500343445278925,Wed Aug 27 00:37:42 +0000 2025,1,@BANGSAygSUJUD @DPR_RI @bang_dasco @99propaganda @are_inismyname @arum_melasari @askencana @gustavssondhela @Kimberley_PS08 @Ndons_Back @florieliciouss @romoatheist @tonybulumanu Jangan buat rakyat habis manis sepah dibuang Setelah suaranya diambil lalu diinjak alias tidak dipedulikan kehendaknya yg memang baik untuk negara,1960501945900392763,,BANGSAygSUJUD,in,,0,1,0,https://x.com/undefined/status/1960501945900392763,1856515216445673472,
1960501609492046152,Wed Aug 27 00:36:22 +0000 2025,0, WTS JUAL BELI APLIKASI PREMIUM MURAH DAN BERGARANSI Order? kindly pc [ https://t.co/lvYYSa53vt ] NETFLIX VIU CANVA YOUTUBE CAPCUT VIDIO PRIME VIDEO LOKLOK DRAMABOX SPOTIFY APPLE MUSIC DISNEY+ WETV BSTATION IFLIX arhan #zonauangᅠᅠ gedung dpr ri #zonajajanᅠ bangka belitung https://t.co/fKdxZvJspb,1960501609492046152,https://pbs.twimg.com/media/GzUZ0iUbsAA_DXW.jpg,,in,,0,0,0,https://x.com/undefined/status/1960501609492046152,3166771664,
1960500343445278925,Wed Aug 27 00:36:18 +0000 2025,1,@Kaum__Jelata @BANGSAygSUJUD @DPR_RI @bang_dasco @99propaganda @are_inismyname @arum_melasari @askencana @gustavssondhela @Kimberley_PS08 @Ndons_Back @florieliciouss @romoatheist @tonybulumanu @puanmaharani_ri Sepakat,1960501593033597399,,Kaum__Jelata,in,,0,0,0,https://x.com/undefined/status/1960501593033597399,1856515216445673472,
1960501554219507792,Wed Aug 27 00:36:09 +0000 2025,0,Bukannya dengan gagah keluar dan menghadapi pendemo tapi malah ngumpet di dalam gedung DPR RI ternyata nyalinya gak selantang pas nolol2in orang yang nuntut DPR bubar https://t.co/zebe82enFw,1960501554219507792,https://pbs.twimg.com/media/GzUY64_a4AIEDTo.jpg,,in,,0,0,0,https://x.com/undefined/status/1960501554219507792,733221559,
1960500343445278925,Wed Aug 27 00:35:43 +0000 2025,2,@BANGSAygSUJUD @DPR_RI @bang_dasco @99propaganda @are_inismyname @arum_melasari @askencana @gustavssondhela @Kimberley_PS08 @Ndons_Back @florieliciouss @romoatheist @tonybulumanu Yg penting itu hargailah orang2 yg dulu memilih kalian @puanmaharani_ri @bang_dasco Terima mereka,1960501443280167250,,BANGSAygSUJUD,in,,0,2,1,https://x.com/undefined/status/1960501443280167250,198417114,
1960501345875833165,Wed Aug 27 00:35:19 +0000 2025,0,Anggota @DPR_RI gercep banget kalo soal penggunaan anggaran Urgensinya apa sih harus diadakan Kementerian Haji dan Umroh?,1960501345875833165,,,in,,0,0,0,https://x.com/undefined/status/1960501345875833165,1043491469183483904,
1960269430551728196,Wed Aug 27 00:34:56 +0000 2025,1,@AntoniusCDN @TirtoID Kata Puan pintu DPR RI terbuka lebar untuk Rakyat akan menyampaikan aspirasi. Lha kok ini malah ditangkapi. Coba kalo para anggota dewan yg TIDAK terhormat itu dtg menghampiri pendemo dan memberikan solusi tentu demo tdk akan chaos,1960501245938163817,,AntoniusCDN,in,,0,0,0,https://x.com/undefined/status/1960501245938163817,1742443440192004096,
1960501108318535852,Wed Aug 27 00:34:23 +0000 2025,1,Lupakan Galau saatnya Staycation! Daripada mikirin Arhan &amp; Azizah atau nunggu hasil demo di Gedung DPR RI mending langsung check-in di RedDoorz! Nikmati diskon 30% dengan kode RDAFFDISKON123 di aplikasi RedDoorz. Berlaku di seluruh Indonesia! #RedDoorz #Zonauang #Viral #FYP https://t.co/Fv3Yu1pFQM,1960501108318535852,https://pbs.twimg.com/media/GzUZW6Sa4AMecxe.jpg,,in,,0,0,0,https://x.com/undefined/status/1960501108318535852,1892514991666069504,
1960183915487928774,Wed Aug 27 00:34:22 +0000 2025,0,@Epricila10 @DPR_RI yg efisiensi itu rakyat ..pemerintah hambur hamburan..,1960501103398936867,,Epricila10,in,,0,0,0,https://x.com/undefined/status/1960501103398936867,1574245826695921664,
1960500999988371750,Wed Aug 27 00:33:57 +0000 2025,0, WTS JUAL BELI APLIKASI PREMIUM MURAH DAN BERGARANSI Order? kindly pc [ https://t.co/9SmpIrJrhM ] NETFLIX VIU CANVA YOUTUBE CAPCUT VIDIO PRIME VIDEO LOKLOK DRAMABOX SPOTIFY APPLE MUSIC DISNEY+ WETV BSTATION IFLIX arhan #zonauangᅠ gedung dpr ri #zonajajan️️ bangka belitung https://t.co/p3JCbxyTDy,1960500999988371750,https://pbs.twimg.com/media/GzUZQ9oa4AEOO-m.jpg,,in,,0,0,0,https://x.com/undefined/status/1960500999988371750,1949481917033873408,
1960500972238856207,Wed Aug 27 00:33:50 +0000 2025,0,demo bubarin dpr ini demo paling gak masuk akal jujur. sekarang masih ada dpr aja pemerintah eksekutif udah minim check &amp; balances. apa-apa ditutup gak transparan. apalagi kalo dibubarin? lo udh siap lepas landas punya pemrenta semi (if not full-blown) militeristik?,1960500972238856207,,,in,,0,1,0,https://x.com/undefined/status/1960500972238856207,1002691291681943552,
1960500748418212134,Wed Aug 27 00:32:57 +0000 2025,0,Pesan Moral Buat @gibran_tweet Fufufafa Anak Haram Konstitusi @bobbynasution_ @kaesangp @psi_id Jangan ambil keuntungan dari kerusuhan massa di @DPR_RI akibat kebijakan @jokowi Presiden Ijazah Palsu sbg pemimpin terkorup didunia Versi OCCRP. cc @prabowo https://t.co/Ji0Qd1Molg,1960500748418212134,https://pbs.twimg.com/ext_tw_video_thumb/1960500713974542336/pu/img/RbH3y4sv7iBtzxLA.jpg,,in,,0,0,0,https://x.com/undefined/status/1960500748418212134,1707296384347697152,
1960500726473613558,Wed Aug 27 00:32:52 +0000 2025,0,Percaya kok sama tikus. Pukimak @puanmaharani_ri @DPR_RI,1960500726473613558,,,in,,0,0,0,https://x.com/undefined/status/1960500726473613558,1589096971653894144,
1960500580729938201,Wed Aug 27 00:32:17 +0000 2025,0,Dayak besar Borneo Bersatu. Hasil Alam Kalimantan selama 80 tahun di keruk tidak memberi kontribusi yang jelas bagi Kalimantan maka Borneo Raya akan mengambil sikap tegas. Dayak satukan Visi Masa depan Borneo ke Pentas Dunia.@bkpm @DPR_RI @KementerianESDM @KomnasHAM https://t.co/HRpJZyJAQw,1960500580729938201,https://pbs.twimg.com/media/GzUY4m5a4AY_PDH.jpg,,in,,0,0,0,https://x.com/undefined/status/1960500580729938201,1946995579239936000,
1960496616550621233,Wed Aug 27 00:31:49 +0000 2025,0,@__PASMANTAP @DPR_RI sejak kapan pejabat kita punya malu??? adab dan sopan aja mereka ga punya konstitusi aja dirusak demi anak haram. keindahan alam dibabat habis. apalagi yg harus dibanggakan?? @gibran_tweet @DitjenPajakRI @prabowo,1960500462148575507,,__PASMANTAP,in,,0,0,0,https://x.com/undefined/status/1960500462148575507,1315474206071517184,
1960178679692378589,Wed Aug 27 00:31:31 +0000 2025,0,@DPR_RI Di dunia DPR mewakili rakyat di bagian kekuasaan kekayaan dll Nanti di akhirat juga sama anggota DPR mewakili rakyat untuk ke neraka yeayyy rakyat indo ke surga semuanyaa jalur WNI!!!,1960500389851357353,,DPR_RI,in,,0,0,0,https://x.com/undefined/status/1960500389851357353,2586669558,
1960500358838673814,Wed Aug 27 00:31:24 +0000 2025,0,@puanmaharani_ri gak Usah muluk muluk deh minta masukkan dari masyarakat kalian anggota @DPR_RI hanya perlu tahu bahwa mana yang benar dan slah saja dulu. Jangan playing victim gitu kalian sdh dewasa !,1960500358838673814,,puanmaharani_ri,in,,0,0,0,https://x.com/undefined/status/1960500358838673814,1838798964340199424,
1960500343445278925,Wed Aug 27 00:31:20 +0000 2025,4,Mereka anak2 bangsa Mereka ingin Indonesia baik Mereka ingin curhat Mereka mau anggota @DPR_RI mengemban amanah penderitaan rakyat Mereka ingin Dewan TAHU DIRI dan TIDAK berpesta pora di atas kemiskinan rakyat Bang @bang_dasco terimalah mereka di gedung rakyat 🇮🇩 https://t.co/z3qN1SqTIR,1960500343445278925,https://pbs.twimg.com/ext_tw_video_thumb/1960500123827658752/pu/img/0-3OqzjjGMqZbquj.jpg,,in,,0,3,3,https://x.com/undefined/status/1960500343445278925,1189039138835554304,
1960498669368512824,Wed Aug 27 00:24:41 +0000 2025,0,@DitjenPajakRI @KemenkeuRI @DPR_RI ; kasihan rkyt cari nafkah sendiri dikenai pajak unt kasih gaji agt dpr dan peja bat negara (mereka ini pajak penghasilannya ditang-gung negara ) https://t.co/aTGpy0wP8I,1960498669368512824,https://pbs.twimg.com/media/GzUXJcxa4AAqSW9.jpg,DitjenPajakRI,in,,0,0,0,https://x.com/undefined/status/1960498669368512824,131814756,
1960498500132856238,Wed Aug 27 00:24:01 +0000 2025,0,Pernah punya kenalan pns yg kerja di gedung dpr ri (bukan anggota dpr). Dia spill keburukan dpr ri. Emang valid apa yg dibilang kakaknya. Bahkan ada yg lebih gila. Mau cerita tp takut diculik.,1960498500132856238,,,in,,0,0,0,https://x.com/undefined/status/1960498500132856238,1428311241743691780,
1960351351759884381,Wed Aug 27 00:23:54 +0000 2025,0,@susno2g @hansssolo @KemenkeuRI @DitjenPajakRI @DPR_RI @KPK_RI @Metro_TV @KompasTV @tvOneNews https://t.co/f7Wfx1waQg,1960498473276727488,https://pbs.twimg.com/media/GzUW-MRa4AI6CN7.jpg,susno2g,qme,,0,0,0,https://x.com/undefined/status/1960498473276727488,519452541,
1960498470969573462,Wed Aug 27 00:23:54 +0000 2025,4,Saya tidak ikut upload video² demo di depan gedung DPR RI tgl 25 kemarin lho... Knp Krn saya ragu dgn aksi demo tersebut. Hehe...,1960498470969573462,,,in,,0,0,0,https://x.com/undefined/status/1960498470969573462,1476222115158183937,
1960497170320384369,Wed Aug 27 00:23:32 +0000 2025,1,@yat_ever Bro demo 28 Agustus direncanain Partai Buruh &amp; serikat pekerja di 38 provinsi termasuk depan DPR Jakarta. Ada 6 tuntutan utama: stop outsourcing &amp; upah murah cegah PHK reformasi pajak (naik PTKP Rp7 5 juta/bulan) undang-undang ketenagakerjaan baru RUU Perampasan Aset ,1960498380603580749,,yat_ever,in,,0,0,1,https://x.com/undefined/status/1960498380603580749,1720665183188922368,
1960498376321196368,Wed Aug 27 00:23:31 +0000 2025,0,Ada yang tahu mengapa mereka ini anggota dhewan sembunyi dari rakyat yang memberikan suaranya supaya menjadi anggota dhewan yang terhormat! Justru mwreka takut bertemu dengan rakyatnya... Ada yang tahu mengapa... Arhan Senin Gedung DPR RI https://t.co/4gJOQlKmpj,1960498376321196368,https://pbs.twimg.com/media/GzUW4f-a4AER7Z-.jpg,,in,,0,0,0,https://x.com/undefined/status/1960498376321196368,130862285,
1960498248428478892,Wed Aug 27 00:23:01 +0000 2025,1,Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi mengungkapkan dari total 351 orang yang diamankan dalam Aksi Demo ricuh yg memprotes kebijakan kenaikan tunjangan DPR pada 25 Agustus kemarin 196 orang diantaranya merupakan pelajar/anak di bawah umur. Polisi memulangkan https://t.co/TgbZT30Jni,1960498248428478892,https://pbs.twimg.com/media/GzUWwjJa4AAcVWu.jpg,,in,,0,0,0,https://x.com/undefined/status/1960498248428478892,121640063,
